dateObserved;temperature;relativeHumidity
2024-09-26T19:00Z;14.804685;81.41512
2024-09-26T19:01Z;14.804685;81.41512
2024-09-26T19:10Z;14.77264;82.33257
2024-09-26T19:20Z;14.460212;84.57946
2024-09-26T19:40Z;14.193179;88.34844
2024-09-26T20:10Z;13.928817;89.49096
2024-09-26T20:20Z;13.976883;88.97597
2024-09-26T20:40Z;13.838025;91.10841
2024-09-26T20:50Z;13.699168;91.36591
2024-09-26T21:10Z;13.458838;92.332954
2024-09-26T21:20Z;13.530937;90.841385
2024-09-26T21:50Z;13.271915;92.06401
2024-09-26T22:10Z;13.450828;90.45609
2024-09-26T22:20Z;13.239872;91.42695
2024-09-26T23:00Z;12.537576;92.92424
2024-09-26T23:40Z;12.967498;90.784164
2024-09-26T23:50Z;12.767223;90.80324
2024-09-27T00:00Z;12.764553;90.78607
2024-09-27T00:10Z;12.876707;90.45037
2024-09-27T00:20Z;12.500191;92.7583
2024-09-27T01:00Z;12.930114;88.33318
2024-09-27T01:10Z;12.235828;91.86946
2024-09-27T01:20Z;11.942092;92.65339
2024-09-27T01:50Z;12.235828;89.8114
2024-09-27T02:00Z;12.179751;90.92912
2024-09-27T02:10Z;12.038224;91.508965
2024-09-27T02:20Z;11.656367;92.02777
2024-09-27T03:10Z;12.548257;87.56832
2024-09-27T03:40Z;13.611048;79.7538
2024-09-27T04:20Z;12.33196;89.17433
2024-09-27T04:30Z;12.40673;91.072174
2024-09-27T04:40Z;12.016861;91.58526
2024-09-27T05:50Z;14.639124;76.55703
2024-09-27T06:00Z;14.008926;79.799576
2024-09-27T06:10Z;14.105059;76.41207
2024-09-27T06:20Z;14.318685;76.03822
2024-09-27T07:20Z;14.839398;77.4535
2024-09-27T07:40Z;14.879454;76.59327
2024-09-27T08:40Z;15.432212;74.76219
2024-09-27T09:00Z;14.748608;79.49821
2024-09-27T09:10Z;13.843366;83.829865
2024-09-27T09:30Z;13.78996;87.16586
2024-09-27T09:50Z;14.257267;84.54131
2024-09-27T10:00Z;14.708552;83.77646
2024-09-27T10:20Z;15.239948;81.11948
2024-09-27T10:30Z;15.803388;77.2475
2024-09-27T10:40Z;16.329443;74.6096
2024-09-27T10:50Z;16.380178;71.7161
2024-09-27T11:00Z;17.010376;68.53269
2024-09-27T11:10Z;17.378881;64.90105
2024-09-27T11:50Z;17.715343;59.98001
2024-09-27T12:30Z;15.434882;63.745174
2024-09-27T13:00Z;11.552224;84.991455
2024-09-27T13:20Z;11.19974;88.71847
2024-09-27T13:30Z;10.932708;89.42611
2024-09-27T13:40Z;10.716411;90.28443
2024-09-27T14:00Z;11.59762;87.76288
2024-09-27T14:20Z;12.390707;81.535286
2024-09-27T14:40Z;13.485542;76.21561
2024-09-27T15:20Z;13.71252;76.47311
2024-09-27T16:00Z;13.848707;76.33959
2024-09-27T16:10Z;13.95552;76.080185
2024-09-27T16:50Z;12.866026;79.055695
2024-09-27T17:00Z;12.841992;76.883194
2024-09-27T17:20Z;12.639048;75.7483
2024-09-27T17:50Z;12.625696;74.32731
2024-09-27T18:50Z;12.866026;75.55947
2024-09-27T19:10Z;12.887388;75.68154
2024-09-27T19:20Z;12.940795;75.02731
2024-09-27T20:10Z;12.273212;77.00336
2024-09-27T20:40Z;12.233158;75.02922
2024-09-27T20:50Z;12.1664;75.069275
2024-09-27T21:20Z;12.203784;71.54444
2024-09-27T21:50Z;12.112993;69.58366
2024-09-27T22:00Z;11.9287405;69.9308
2024-09-27T22:10Z;12.022202;67.96048
2024-09-27T22:30Z;12.129015;66.16373
2024-09-27T23:00Z;11.963454;69.993744
2024-09-27T23:10Z;11.902037;70.52972
2024-09-27T23:40Z;10.994125;78.66468
2024-09-27T23:50Z;10.799191;83.01732
2024-09-28T00:00Z;10.566873;83.98436
2024-09-28T00:10Z;10.46807;82.288704
2024-09-28T00:20Z;10.398642;85.622795
2024-09-28T00:30Z;10.291829;85.779205
2024-09-28T01:10Z;10.970093;81.792786
2024-09-28T01:20Z;10.876631;83.042114
2024-09-28T01:50Z;10.489433;84.445946
2024-09-28T02:00Z;10.54284;83.644844
2024-09-28T03:10Z;9.779125;91.007324
2024-09-28T03:20Z;9.787137;90.91005
2024-09-28T04:10Z;9.642939;91.407875
2024-09-28T04:20Z;9.624247;90.98634
2024-09-28T04:40Z;9.717708;90.17952
2024-09-28T04:50Z;9.608225;90.890976
2024-09-28T05:00Z;9.610895;90.36645
2024-09-28T05:20Z;9.736401;89.40513
2024-09-28T05:30Z;9.848555;89.31739
2024-09-28T05:50Z;10.123598;86.87404
2024-09-28T06:00Z;10.152971;86.9427
2024-09-28T06:50Z;10.195697;88.518196
2024-09-28T07:00Z;10.083543;88.45716
2024-09-28T07:10Z;10.104906;89.50622
2024-09-28T07:20Z;10.104906;90.23102
2024-09-28T07:30Z;10.05951;91.47082
2024-09-28T07:40Z;10.067521;92.69344
2024-09-28T08:00Z;10.155642;91.71114
2024-09-28T08:20Z;10.876631;88.4934
2024-09-28T08:40Z;10.6496525;91.48226
2024-09-28T09:00Z;10.537499;91.007324
2024-09-28T09:10Z;10.577554;90.54383
2024-09-28T09:20Z;10.78317;91.14656
2024-09-28T09:40Z;11.213092;89.97925
2024-09-28T09:50Z;11.066224;90.311134
2024-09-28T10:10Z;11.359961;91.22095
2024-09-28T10:20Z;11.210422;89.89723
2024-09-28T10:50Z;10.209048;90.2005
2024-09-28T11:10Z;10.238422;90.73838
2024-09-28T11:11Z;10.238422;90.73838
2024-09-28T11:20Z;10.070191;90.046005
2024-09-28T11:30Z;9.9874115;87.255516
2024-09-28T11:40Z;10.05951;85.78302
2024-09-28T12:00Z;10.409324;88.4667
2024-09-28T12:30Z;10.0434885;90.154724
2024-09-28T12:40Z;10.195697;90.3016
2024-09-28T13:00Z;10.428016;89.710304
2024-09-28T13:10Z;10.430686;90.36645
2024-09-28T13:20Z;10.363928;89.81712
2024-09-28T13:30Z;10.286489;89.342186
2024-09-28T13:50Z;10.377279;89.86862
2024-09-28T14:00Z;10.473412;89.21057
2024-09-28T14:20Z;10.724422;90.20813
2024-09-28T14:30Z;10.831235;87.89258
2024-09-28T14:40Z;10.860609;88.197754
2024-09-28T14:50Z;10.777828;87.72091
2024-09-28T15:00Z;10.54017;87.53971
2024-09-28T15:30Z;9.736401;91.995346
2024-09-28T16:00Z;9.891279;92.527504
2024-09-28T16:30Z;8.582818;91.243835
2024-09-28T16:40Z;8.654917;90.71549
2024-09-28T17:00Z;8.668269;89.565346
2024-09-28T17:40Z;8.732357;88.028
2024-09-28T18:20Z;8.767071;88.70321
2024-09-28T18:30Z;8.7644005;90.2005
2024-09-28T18:40Z;8.737698;88.90921
2024-09-28T18:50Z;8.860533;90.33402
2024-09-28T19:00Z;8.700313;91.36782
2024-09-28T19:10Z;8.451972;91.30297
2024-09-28T19:20Z;8.411918;91.01114
2024-09-28T19:40Z;8.489357;91.78172
2024-09-28T19:50Z;8.630884;92.26238
2024-09-28T20:10Z;8.75906;92.491264
2024-09-28T20:20Z;8.710994;92.97574
2024-09-28T20:50Z;8.617533;90.70023
2024-09-28T21:00Z;8.582818;90.440834
2024-09-28T21:20Z;8.558785;88.934006
2024-09-28T21:40Z;8.532083;89.67025
2024-09-28T22:20Z;8.438621;90.219574
2024-09-28T22:30Z;8.366522;90.33402
2024-09-28T22:50Z;8.219654;92.054474
2024-09-28T23:00Z;8.366522;91.844666
2024-09-28T23:10Z;8.337148;91.53376
2024-09-29T00:10Z;7.7363243;93.7158
2024-09-29T00:20Z;7.642863;93.74441
2024-09-29T00:40Z;7.335775;93.16266
2024-09-29T01:00Z;7.0740824;93.81499
2024-09-29T01:20Z;6.8951707;94.55886
2024-09-29T01:30Z;6.8631268;94.749596
2024-09-29T01:40Z;6.5960937;95.05669
2024-09-29T02:10Z;6.3183794;95.26269
2024-09-29T02:20Z;6.347753;95.646065
2024-09-29T02:31Z;6.393149;95.61555
2024-09-29T02:40Z;6.582742;95.36378
2024-09-29T03:00Z;6.259632;94.49401
2024-09-29T03:50Z;5.0206;96.025635
2024-09-29T04:10Z;4.529259;96.10956
2024-09-29T04:30Z;4.625391;96.283134
2024-09-29T05:50Z;4.908446;94.66567
2024-09-29T06:00Z;4.932479;95.108185
2024-09-29T06:10Z;4.78027;95.49729
2024-09-29T06:20Z;4.764248;95.74143
2024-09-29T06:40Z;5.250248;96.02182
2024-09-29T07:00Z;5.389105;95.79866
2024-09-29T07:10Z;5.3517203;95.58312
2024-09-29T07:20Z;5.658808;95.415276
2024-09-29T07:40Z;6.545357;93.631874
2024-09-29T08:10Z;7.6588845;91.400246
2024-09-29T08:20Z;8.080796;87.21927
2024-09-29T08:30Z;8.719006;85.20889
2024-09-29T08:40Z;8.817807;78.91455
2024-09-29T09:10Z;9.538796;83.0898
2024-09-29T09:20Z;9.958037;80.27451
2024-09-29T09:40Z;9.752422;83.11459
2024-09-29T09:50Z;9.917983;82.7026
2024-09-29T10:00Z;9.928664;82.002594
2024-09-29T10:20Z;10.318532;81.384605
2024-09-29T10:30Z;10.355917;79.62028
2024-09-29T10:40Z;10.411994;79.29221
2024-09-29T11:00Z;11.341268;75.36874
2024-09-29T11:30Z;11.584268;74.752655
2024-09-29T11:40Z;12.112993;73.95155
2024-09-29T12:00Z;12.118334;72.725105
2024-09-29T12:10Z;12.353323;72.42565
2024-09-29T12:30Z;12.727169;70.54688
2024-09-29T12:40Z;12.398718;72.34173
2024-09-29T13:00Z;12.460135;71.10765
2024-09-29T13:20Z;12.780575;70.02998
2024-09-29T13:30Z;13.06096;69.125885
2024-09-29T13:40Z;13.688487;68.07492
2024-09-29T13:50Z;13.101015;70.07767
2024-09-29T14:00Z;13.22118;69.310905
2024-09-29T14:10Z;13.154421;70.10246
2024-09-29T14:30Z;13.036927;71.85535
2024-09-29T14:50Z;12.807279;71.38232
2024-09-29T15:20Z;12.705806;72.35699
2024-09-29T15:40Z;12.569619;73.448006
2024-09-29T15:50Z;12.476158;73.83902
2024-09-29T16:20Z;12.40673;74.83467
2024-09-29T16:40Z;12.326619;76.23277
2024-09-29T17:10Z;11.840619;79.14343
2024-09-29T17:30Z;11.813916;80.27833
2024-09-29T17:40Z;11.629663;80.39086
2024-09-29T17:50Z;11.59495;81.14427
2024-09-29T18:00Z;11.59495;82.08652
2024-09-29T18:50Z;10.916686;84.669106
2024-09-29T19:10Z;10.703059;85.45495
2024-09-29T19:11Z;10.703059;85.45495
2024-09-29T19:20Z;10.636301;85.75441
2024-09-29T19:40Z;10.489433;86.09964
2024-09-29T19:50Z;10.484093;86.47158
2024-09-29T20:20Z;10.345236;86.88548
2024-09-29T20:30Z;10.243763;87.385216
2024-09-29T20:40Z;10.187686;88.10239
2024-09-29T21:00Z;10.203708;87.37377
2024-09-29T21:20Z;10.131609;87.01518
2024-09-29T21:30Z;10.104906;86.94652
2024-09-29T21:40Z;10.0995655;87.03807
2024-09-29T22:01Z;10.067521;86.963684
2024-09-29T22:10Z;9.97139;87.52636
2024-09-29T22:50Z;9.704356;90.555275
2024-09-29T23:00Z;9.81117;90.68688
2024-09-30T00:30Z;10.094225;88.56779
2024-09-30T00:40Z;9.966048;89.16289
2024-09-30T01:00Z;9.752422;90.6907
2024-09-30T01:10Z;9.744411;91.056915
2024-09-30T01:40Z;9.787137;91.049286
2024-09-30T01:50Z;9.821851;91.0798
2024-09-30T02:00Z;9.803159;91.11795
2024-09-30T02:10Z;9.859236;90.44465
2024-09-30T02:30Z;10.051499;90.2005
2024-09-30T02:40Z;10.030136;90.440834
2024-09-30T03:00Z;9.9874115;90.78798
2024-09-30T03:20Z;9.9313345;91.236206
2024-09-30T03:30Z;9.97139;90.65446
2024-09-30T04:00Z;10.014114;91.695885
2024-09-30T04:20Z;9.992752;91.53567
2024-09-30T04:40Z;10.152971;92.80026
2024-09-30T05:10Z;9.934005;92.69726
2024-09-30T05:40Z;9.998093;92.17464
2024-09-30T07:20Z;11.301213;88.83673
2024-09-30T08:10Z;12.283895;84.41161
2024-09-30T08:40Z;13.0395975;81.71839
2024-09-30T08:50Z;13.336003;80.08949
2024-09-30T09:00Z;13.63508;78.954605
2024-09-30T09:10Z;14.564355;76.45403
2024-09-30T10:00Z;16.217289;71.706566
2024-09-30T10:20Z;16.361486;72.82811
2024-09-30T11:10Z;19.298847;58.129856
2024-09-30T11:30Z;20.027847;54.38186
2024-09-30T11:50Z;20.52987;51.57038
2024-09-30T12:00Z;20.553902;49.84611
2024-09-30T12:20Z;20.812925;47.833828
2024-09-30T12:50Z;20.917067;48.457542
2024-09-30T13:00Z;21.058594;48.318302
2024-09-30T13:20Z;21.1841;49.561913
2024-09-30T13:50Z;20.909056;50.084534
2024-09-30T14:00Z;20.930418;50.958115
2024-09-30T14:10Z;20.738155;51.71725
2024-09-30T14:20Z;20.29488;52.4535
2024-09-30T14:30Z;20.399023;53.20119
2024-09-30T14:50Z;19.771496;54.608833
2024-09-30T15:00Z;19.662012;55.207752
2024-09-30T16:00Z;19.029144;55.341267
2024-09-30T16:10Z;18.935682;56.003128
2024-09-30T16:20Z;18.767452;57.767452
2024-09-30T16:30Z;18.601892;58.05356
2024-09-30T16:40Z;18.417639;58.929047
2024-09-30T18:20Z;17.002365;66.65583
2024-09-30T18:30Z;16.967651;67.14603
2024-09-30T18:50Z;16.898222;68.14549
2024-09-30T19:00Z;16.855497;68.13786
2024-09-30T19:20Z;16.940948;67.02396
2024-09-30T19:30Z;17.077135;66.81033
2024-09-30T20:10Z;16.812773;69.47112
2024-09-30T20:20Z;16.692608;70.007095
2024-09-30T20:30Z;16.652552;70.12535
2024-09-30T20:40Z;16.663233;70.48394
2024-09-30T21:10Z;16.537727;71.83246
2024-09-30T21:20Z;16.486992;72.16052
2024-09-30T21:30Z;16.535057;71.85535
2024-09-30T21:50Z;16.449608;72.65453
2024-09-30T23:30Z;15.995651;74.09651
2024-10-01T00:00Z;15.899519;72.97688
2024-10-01T00:10Z;15.888838;72.82811
2024-10-01T01:00Z;15.474937;73.657814
2024-10-01T01:30Z;15.141146;74.73167
2024-10-01T01:40Z;15.077058;74.861374
2024-10-01T01:50Z;15.034333;75.061646
2024-10-01T02:00Z;15.039674;74.65156
2024-10-01T02:10Z;15.0103;75.0235
2024-10-01T02:40Z;14.871443;75.48699
2024-10-01T02:50Z;14.799344;75.799805
2024-10-01T03:00Z;14.705882;76.3167
2024-10-01T03:20Z;14.591058;76.560844
2024-10-01T03:30Z;14.591058;76.58373
2024-10-01T03:42Z;14.462882;77.23033
2024-10-01T03:50Z;14.481575;77.091095
2024-10-01T04:10Z;14.452201;77.140686
2024-10-01T04:20Z;14.219883;79.11673
2024-10-01T04:40Z;13.979553;81.1767
2024-10-01T05:10Z;14.243916;80.34127
2024-10-01T05:20Z;13.661784;82.47944
2024-10-01T05:30Z;13.723202;81.14809
2024-10-01T05:40Z;14.318685;78.611275
2024-10-01T06:10Z;14.810025;70.544975
2024-10-01T06:20Z;14.68986;70.7567
2024-10-01T06:30Z;14.414817;71.548256
2024-10-01T06:40Z;14.206531;73.148544
2024-10-01T07:01Z;13.619059;76.21942
2024-10-01T07:20Z;13.554971;76.24994
2024-10-01T07:40Z;13.621729;76.904175
2024-10-01T08:00Z;13.637751;77.08919
2024-10-01T08:10Z;13.683146;76.9633
2024-10-01T08:20Z;13.699168;76.44259
2024-10-01T08:40Z;13.720531;76.81262
2024-10-01T09:00Z;13.624399;76.925156
2024-10-01T09:10Z;13.506905;78.567406
2024-10-01T09:30Z;13.485542;79.25025
2024-10-01T09:40Z;13.493553;81.514305
2024-10-01T10:00Z;13.218509;81.20531
2024-10-01T10:10Z;13.336003;81.80232
2024-10-01T10:20Z;13.30396;82.345924
2024-10-01T10:40Z;13.619059;80.83147
2024-10-01T10:50Z;13.432136;80.80476
2024-10-01T11:30Z;12.967498;85.06203
2024-10-01T11:40Z;12.876707;85.823074
2024-10-01T11:50Z;12.652399;86.73098
2024-10-01T12:10Z;12.420081;88.203476
2024-10-01T12:31Z;12.267872;88.260704
2024-10-01T13:00Z;12.623026;88.670784
2024-10-01T13:10Z;12.57763;88.22255
2024-10-01T13:20Z;12.444114;89.723656
2024-10-01T13:30Z;12.283895;90.06889
2024-10-01T14:00Z;12.369345;89.97925
2024-10-01T14:10Z;12.465476;90.90051
2024-10-01T14:50Z;12.49752;91.314415
2024-10-01T15:00Z;12.230488;91.07027
2024-10-01T15:21Z;12.369345;91.32586
2024-10-01T15:30Z;12.372015;92.31388
2024-10-01T15:50Z;12.422751;93.444954
2024-10-01T16:20Z;12.462806;93.18555
2024-10-01T16:30Z;12.524223;93.866486
2024-10-01T17:10Z;12.462806;94.534065
2024-10-01T17:20Z;12.428092;94.42344
2024-10-01T17:50Z;12.3373;94.42916
2024-10-01T18:10Z;12.433433;94.856415
2024-10-01T18:20Z;12.502861;95.33135
2024-10-01T18:30Z;12.422751;95.293205
2024-10-01T18:40Z;12.123674;95.09865
2024-10-01T19:30Z;12.139696;95.15587
2024-10-01T19:50Z;12.241169;95.56977
2024-10-01T20:20Z;12.342641;96.18776
2024-10-01T20:30Z;12.33463;96.20111
2024-10-01T20:40Z;12.294576;96.28886
2024-10-01T20:50Z;12.315938;96.31556
2024-10-01T21:00Z;12.270542;96.325096
2024-10-01T21:10Z;12.257191;96.20683
2024-10-01T21:40Z;12.433433;95.05287
2024-10-01T21:50Z;12.556268;95.2913
2024-10-01T22:10Z;12.596323;94.90791
2024-10-01T22:20Z;12.582971;94.95178
2024-10-01T22:30Z;12.289235;95.079575
2024-10-01T22:40Z;12.046235;95.31228
2024-10-01T23:00Z;12.078279;95.6289
2024-10-01T23:10Z;12.139696;95.99321
2024-10-01T23:30Z;12.299916;96.39376
2024-10-01T23:50Z;13.595026;96.05997
2024-10-02T00:10Z;13.752575;95.710915
2024-10-02T00:20Z;13.707179;95.74143
2024-10-02T00:30Z;13.71519;95.07576
2024-10-02T01:00Z;13.6457615;93.85886
2024-10-02T01:20Z;13.522926;93.92943
2024-10-02T01:30Z;13.472191;93.46975
2024-10-02T01:50Z;13.373388;91.50515
2024-10-02T02:30Z;12.940795;91.0798
2024-10-02T03:10Z;12.48951;89.88197
2024-10-02T03:20Z;12.342641;88.89395
2024-10-02T03:30Z;12.134356;89.31548
2024-10-02T03:50Z;11.643015;90.61822
2024-10-02T04:40Z;11.082246;90.7441
2024-10-02T05:00Z;10.996796;90.6907
2024-10-02T05:20Z;10.919356;89.35172
2024-10-02T05:30Z;10.86862;89.43183
2024-10-02T06:10Z;11.039521;87.2021
2024-10-02T06:20Z;11.087586;87.35279
2024-10-02T06:30Z;11.074235;88.33318
2024-10-02T06:40Z;11.167697;86.88548
2024-10-02T06:50Z;11.247807;85.29664
2024-10-02T07:00Z;11.4374;85.12306
2024-10-02T07:30Z;11.845961;82.431755
2024-10-02T07:50Z;12.273212;80.46525
2024-10-02T08:10Z;12.233158;77.43824
2024-10-02T08:20Z;12.278553;77.312355
2024-10-02T08:40Z;12.804608;73.89433
2024-10-02T09:00Z;13.002213;68.79973
2024-10-02T09:20Z;13.62974;66.89998
2024-10-02T10:40Z;14.583047;57.677807
2024-10-02T11:10Z;14.986267;54.683224
2024-10-02T11:20Z;15.525673;55.84672
2024-10-02T11:40Z;15.589761;54.612648
2024-10-02T12:40Z;15.771343;55.749447
2024-10-02T13:00Z;16.71664;50.944763
2024-10-02T13:10Z;16.361486;52.75677
2024-10-02T13:50Z;15.215915;61.652782
2024-10-02T14:10Z;15.199893;60.68002
2024-10-02T14:40Z;15.071717;60.63043
2024-10-02T15:50Z;15.098421;61.118713
2024-10-02T16:10Z;14.895475;64.34409
2024-10-02T16:20Z;14.559014;66.76456
2024-10-02T17:40Z;13.592355;74.12131
2024-10-02T18:00Z;13.239872;75.51179
2024-10-02T18:40Z;12.858015;78.71427
2024-10-02T19:00Z;12.617685;79.22545
2024-10-02T19:10Z;12.534905;79.49058
2024-10-02T19:40Z;12.534905;79.08621
2024-10-02T19:50Z;12.468146;81.069885
2024-10-02T20:00Z;12.102312;82.740746
2024-10-02T21:00Z;12.102312;78.28893
2024-10-02T21:10Z;12.000839;78.39384
2024-10-02T21:20Z;11.883345;78.159225
2024-10-02T21:50Z;11.653696;78.9527
2024-10-02T22:00Z;11.661708;79.427635
2024-10-02T22:10Z;11.504158;80.39277
2024-10-02T22:20Z;11.341268;79.55543
2024-10-02T22:30Z;11.301213;79.06523
2024-10-02T23:00Z;11.018158;79.92355
2024-10-02T23:30Z;10.71374;81.277794
2024-10-02T23:40Z;10.636301;81.57343
2024-10-02T23:50Z;10.62829;81.90723
2024-10-03T00:20Z;9.928664;85.40345
2024-10-03T00:30Z;9.624247;86.706184
2024-10-03T00:50Z;9.386587;87.50347
2024-10-03T01:00Z;9.293126;87.54734
2024-10-03T01:20Z;9.343863;86.98848
2024-10-03T01:30Z;9.677653;84.98001
